지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
722,조선대,2024-05-20 08:00,18.1,279.3,.7,0,1004.4,1017.4,57
722,조선대,2024-05-20 09:00,20.5,266.8,.5,0,1004.4,1017.3,49
722,조선대,2024-05-20 10:00,22.2,280.7,3,0,1004.4,1017.2,39
722,조선대,2024-05-20 11:00,24,322.6,2.7,0,1003.8,1016.4,35
722,조선대,2024-05-20 12:00,25.5,285.8,2,0,1003.4,1016.1,35
722,조선대,2024-05-20 13:00,26.4,253.1,2.4,0,1002.4,1015,32
722,조선대,2024-05-20 14:00,28.2,280.8,1.6,0,1001.8,1014.3,30
722,조선대,2024-05-20 15:00,28.4,243,2.8,0,1001.5,1014,26
722,조선대,2024-05-20 16:00,27.9,263.4,3.1,0,1001.6,1014.1,31
722,조선대,2024-05-20 17:00,27.9,307.5,2.3,0,1001.5,1014,33
722,조선대,2024-05-20 18:00,26.9,290.4,3.2,0,1001.6,1014.1,40
722,조선대,2024-05-20 19:00,24.8,289.1,3.2,0,1002.5,1015.2,53
722,조선대,2024-05-20 20:00,22.4,265.5,1.9,0,1003.6,1016.3,63
722,조선대,2024-05-20 21:00,21.1,249.3,1,0,1004.2,1017.1,68
722,조선대,2024-05-20 22:00,19.1,110.4,1.6,0,1004.8,1017.7,78
722,조선대,2024-05-20 23:00,17.9,146.9,.8,0,1004.8,1017.8,83
722,조선대,2024-05-21 00:00,17.2,108.5,1.7,0,1004.9,1017.9,86
722,조선대,2024-05-21 01:00,16.4,120.7,1.7,0,1004.7,1017.8,88
722,조선대,2024-05-21 02:00,15.5,133.8,2.2,0,1004.4,1017.6,89
722,조선대,2024-05-21 03:00,15.1,129,1.4,0,1004.5,1017.7,93
722,조선대,2024-05-21 04:00,14.6,135.2,2.7,0,1004.8,1018,94
722,조선대,2024-05-21 05:00,14.2,142,1.5,0,1005.2,1018.4,95
722,조선대,2024-05-21 06:00,14.7,114.5,1.6,0,1005.8,1019,93
722,조선대,2024-05-21 07:00,16.8,127.3,.7,0,1006.4,1019.5,86
722,조선대,2024-05-21 08:00,18.9,232.3,.6,0,1007,1019.9,79
722,조선대,2024-05-21 09:00,20.2,238.3,.6,0,1006.9,1019.9,72
722,조선대,2024-05-21 10:00,22.2,251.2,1.2,0,1006.8,1019.6,68
722,조선대,2024-05-21 11:00,24.5,237.2,1.5,0,1006.1,1018.7,66
722,조선대,2024-05-21 12:00,25.1,283.4,2.3,0,1005.8,1018.5,61
722,조선대,2024-05-21 13:00,27.3,157.3,1.1,0,1005.6,1018.2,51
722,조선대,2024-05-21 14:00,26.4,115.9,1.8,0,1005,1017.6,53
722,조선대,2024-05-21 15:00,26.9,147.1,3.2,0,1004.6,1017.2,51
722,조선대,2024-05-21 16:00,26.9,148.1,2.9,0,1004,1016.6,49
722,조선대,2024-05-21 17:00,26.3,160,2.6,0,1003.7,1016.3,53
722,조선대,2024-05-21 18:00,25,182.3,2.3,0,1004.3,1017,57
722,조선대,2024-05-21 19:00,23.5,196.7,2.7,0,1005.1,1017.8,62
722,조선대,2024-05-21 20:00,21.7,207.4,1.9,0,1005.7,1018.5,78
722,조선대,2024-05-21 21:00,20.8,170.6,1.7,0,1006.5,1019.4,82
722,조선대,2024-05-21 22:00,19.9,173.7,1.5,0,1007,1020,83
722,조선대,2024-05-21 23:00,18.9,144.7,2,0,1007,1019.9,85
722,조선대,2024-05-22 00:00,17.8,124.9,1.7,0,1007,1020,89
788,풍암,2024-05-16 01:00,10.9,306.7,4.8,0,1003.5,1011.3,74
788,풍암,2024-05-16 02:00,10.4,304,4.5,0,1003.4,1011.2,77
788,풍암,2024-05-16 03:00,10.5,314.3,3.6,0,1003.7,1011.5,76
788,풍암,2024-05-16 04:00,10,40.3,2.3,0,1004.2,1012.1,76
788,풍암,2024-05-16 05:00,9.9,51.6,1.2,0,1004.4,1012.3,74
788,풍암,2024-05-16 06:00,7.7,296.5,.8,0,1004.6,1012.5,89
788,풍암,2024-05-16 07:00,10.8,304.3,1.3,0,1005,1012.8,79
788,풍암,2024-05-16 08:00,13.3,358.4,2.5,0,1005.2,1012.9,67
788,풍암,2024-05-16 09:00,16,305.6,2.6,0,1005,1012.7,60
788,풍암,2024-05-16 10:00,17.7,296.7,2.6,0,1005.1,1012.7,54
788,풍암,2024-05-16 11:00,18.9,299.7,3.9,0,1004.4,1011.9,40
788,풍암,2024-05-16 12:00,20.6,341.2,4,0,1004,1011.5,34
788,풍암,2024-05-16 13:00,20.7,311.4,4.7,0,1003.3,1010.8,36
788,풍암,2024-05-16 14:00,21.3,297.5,5.1,0,1002.7,1010.2,41
788,풍암,2024-05-16 15:00,21.5,298.7,4.3,0,1002.3,1009.8,44
788,풍암,2024-05-16 16:00,21,328.7,5,0,1002.3,1009.8,46
788,풍암,2024-05-16 17:00,19.9,292.5,3.1,0,1002.4,1010,50
788,풍암,2024-05-16 18:00,19.2,303.5,2.5,0,1002.4,1009.9,56
788,풍암,2024-05-16 19:00,17.2,313.3,2.9,0,1002.9,1010.5,62
788,풍암,2024-05-16 20:00,15.7,310.1,2.1,0,1003.4,1011.1,70
788,풍암,2024-05-16 21:00,14.3,279.3,1.8,0,1004.2,1011.9,79
788,풍암,2024-05-16 22:00,13.8,236.8,1,0,1004.8,1012.5,84
788,풍암,2024-05-16 23:00,14.6,238.6,2.3,0,1005.4,1013.1,85
788,풍암,2024-05-17 00:00,14.1,255.4,.8,0,1005.6,1013.3,88
788,풍암,2024-05-17 01:00,14,259.9,1.6,0,1005.7,1013.4,87
788,풍암,2024-05-17 02:00,13.9,252.3,1,0,1006.1,1013.8,83
788,풍암,2024-05-17 03:00,11.7,184.5,.5,0,1006.3,1014.1,90
788,풍암,2024-05-17 04:00,10.9,126.9,.5,0,1006.5,1014.3,89
788,풍암,2024-05-17 05:00,10.2,0,.3,0,1006.8,1014.7,95
788,풍암,2024-05-17 06:00,9.9,0,.2,0,1007.1,1015,92
788,풍암,2024-05-17 07:00,13.6,0,0,0,1007.3,1015,78
788,풍암,2024-05-17 08:00,17.7,0,.2,0,1007.5,1015.1,58
788,풍암,2024-05-17 09:00,19.1,235.2,1.5,0,1007.5,1015.1,47
788,풍암,2024-05-17 10:00,20.4,260.5,2.4,0,1007.5,1015.1,47
788,풍암,2024-05-17 11:00,22.3,261.7,3.7,0,1007.5,1015,45
788,풍암,2024-05-17 12:00,23.1,258.8,3.4,0,1007.4,1014.9,39
788,풍암,2024-05-17 13:00,23.2,288.6,2.6,0,1007,1014.4,41
788,풍암,2024-05-17 14:00,23.7,262.2,3.7,0,1006.9,1014.3,36
788,풍암,2024-05-17 15:00,24.1,259,3.7,0,1006.8,1014.2,28
788,풍암,2024-05-17 16:00,24.1,270.1,4.6,0,1006.6,1014,27
788,풍암,2024-05-17 17:00,23.8,283.3,2.8,0,1006.3,1013.7,30
788,풍암,2024-05-17 18:00,22.6,288.9,2.4,0,1006.6,1014.1,44
788,풍암,2024-05-17 19:00,20.3,283.3,1.9,0,1007.2,1014.8,53
788,풍암,2024-05-17 20:00,18.6,283.2,2,0,1007.7,1015.3,65
788,풍암,2024-05-17 21:00,17.7,255.5,1.3,0,1008.5,1016.1,78
788,풍암,2024-05-17 22:00,18,204.6,2.6,0,1009,1016.6,71
788,풍암,2024-05-17 23:00,17.4,190.2,2.1,0,1009.1,1016.7,74
788,풍암,2024-05-18 00:00,16.6,170,.7,0,1009.3,1017,79
788,풍암,2024-05-18 01:00,17.1,185,2,0,1009,1016.7,80
788,풍암,2024-05-18 02:00,16.9,185.9,1.7,0,1008.8,1016.5,80
788,풍암,2024-05-18 03:00,16.1,251.8,1.1,0,1008.8,1016.5,82
788,풍암,2024-05-18 04:00,14.7,52.9,.5,0,1008.8,1016.5,90
788,풍암,2024-05-18 05:00,13.1,0,.1,0,1009.2,1017,97
788,풍암,2024-05-18 06:00,12.8,0,0,0,1009.4,1017.2,99
788,풍암,2024-05-18 07:00,15.2,0,0,0,1009.8,1017.5,88
788,풍암,2024-05-18 08:00,19.2,312.2,.9,0,1009.9,1017.5,77
788,풍암,2024-05-18 09:00,21.7,223.5,1.3,0,1010,1017.5,61
788,풍암,2024-05-18 10:00,23.3,256.2,1.8,0,1009.9,1017.4,58
788,풍암,2024-05-18 11:00,24.6,262.8,1.7,0,1009.9,1017.3,47
788,풍암,2024-05-18 12:00,26.1,266.8,1.5,0,1009.3,1016.7,44
788,풍암,2024-05-18 13:00,26.6,261.6,2.8,0,1008.5,1015.9,46
788,풍암,2024-05-18 14:00,28,259.9,1.8,0,1007.8,1015.1,44
788,풍암,2024-05-18 15:00,28.2,271.2,2.2,0,1007.1,1014.4,43
788,풍암,2024-05-18 16:00,27.9,197.3,2.7,0,1006.6,1013.9,41
788,풍암,2024-05-18 17:00,27.2,200.3,2.6,0,1006.4,1013.8,43
788,풍암,2024-05-18 18:00,26,239.2,2.2,0,1006.5,1013.9,43
788,풍암,2024-05-18 19:00,24.4,242.2,2.5,0,1007,1014.4,48
788,풍암,2024-05-18 20:00,20.9,219,1.4,0,1007.5,1015.1,60
788,풍암,2024-05-18 21:00,17.9,0,.1,0,1008.4,1016,72
788,풍암,2024-05-18 22:00,16.7,0,.3,0,1008.9,1016.6,76
788,풍암,2024-05-18 23:00,15,105.6,.5,0,1008.9,1016.7,82
788,풍암,2024-05-19 00:00,14.5,0,.4,0,1008.8,1016.5,78
788,풍암,2024-05-19 01:00,14.3,0,.3,0,1008.8,1016.5,76
788,풍암,2024-05-19 02:00,12.5,0,.2,0,1008.3,1016.1,81
788,풍암,2024-05-19 03:00,12.2,0,0,0,1008.1,1015.9,89
788,풍암,2024-05-19 04:00,11.6,0,.3,0,1008.1,1015.9,92
788,풍암,2024-05-19 05:00,10.9,0,.4,0,1007.6,1015.5,96
788,풍암,2024-05-19 06:00,10.6,0,0,0,1007.8,1015.7,93
788,풍암,2024-05-19 07:00,14.3,0,.4,0,1008.1,1015.8,87
788,풍암,2024-05-19 08:00,18.3,118.5,.6,0,1008,1015.6,60
788,풍암,2024-05-19 09:00,21.4,256.9,.7,0,1008,1015.5,54
788,풍암,2024-05-19 10:00,23.1,315.5,1.2,0,1007.7,1015.2,49
788,풍암,2024-05-19 11:00,25.7,299.7,1.4,0,1007.4,1014.8,42
788,풍암,2024-05-19 12:00,26.7,320.2,2.3,0,1007.3,1014.7,33
788,풍암,2024-05-19 13:00,27.8,297.7,2.3,0,1006.6,1013.9,30
788,풍암,2024-05-19 14:00,28,233.8,2.6,0,1005.7,1013,21
788,풍암,2024-05-19 15:00,29.1,332.7,2.3,0,1005.1,1012.4,23
788,풍암,2024-05-19 16:00,29,333.4,1.8,0,1004.9,1012.2,26
788,풍암,2024-05-19 17:00,28.3,318.2,2.4,0,1004.8,1012.1,32
788,풍암,2024-05-19 18:00,26.2,340.7,2.9,0,1005,1012.4,38
788,풍암,2024-05-19 19:00,23.5,316.7,3.1,0,1005.6,1013,41
788,풍암,2024-05-19 20:00,20.7,321,1,0,1006.4,1014,51
788,풍암,2024-05-19 21:00,17.4,255.1,.5,0,1006.7,1014.3,65
788,풍암,2024-05-19 22:00,16.2,0,.1,0,1007.1,1014.8,67
788,풍암,2024-05-19 23:00,15,309.8,.7,0,1007.2,1014.9,74
788,풍암,2024-05-20 00:00,14,0,0,0,1007,1014.7,80
788,풍암,2024-05-20 01:00,13.4,0,.3,0,1006,1013.7,81
788,풍암,2024-05-20 02:00,12.4,0,.4,0,1005.7,1013.5,86
788,풍암,2024-05-20 03:00,11.9,0,.2,0,1005.1,1012.9,89
788,풍암,2024-05-20 04:00,11.9,0,.1,0,1005.5,1013.3,94
788,풍암,2024-05-20 05:00,11.2,0,.1,0,1006.3,1014.1,96
788,풍암,2024-05-20 06:00,11.7,265.9,.5,0,1006.9,1014.7,94
788,풍암,2024-05-20 07:00,14.9,283.6,.8,0,1007.6,1015.3,83
788,풍암,2024-05-20 08:00,18,298,.9,0,1008.6,1016.2,72
788,풍암,2024-05-20 09:00,20.3,27.3,.8,0,1008.5,1016.1,55
788,풍암,2024-05-20 10:00,22.8,303.9,1,0,1008.6,1016.1,47
788,풍암,2024-05-20 11:00,24.7,68.3,2.2,0,1008,1015.4,41
788,풍암,2024-05-20 12:00,26.2,344.1,1.8,0,1007.4,1014.8,39
788,풍암,2024-05-20 13:00,27.1,228,1.3,0,1006.4,1013.8,39
788,풍암,2024-05-20 14:00,28.8,305.3,1.7,0,1005.8,1013.1,38
788,풍암,2024-05-20 15:00,28.4,315,2.4,0,1005.6,1012.9,33
788,풍암,2024-05-20 16:00,28.2,11.3,2.1,0,1005.7,1013,32
788,풍암,2024-05-20 17:00,27.8,302.6,1.9,0,1005.6,1012.9,35
788,풍암,2024-05-20 18:00,26.9,309.3,1.9,0,1005.7,1013.1,46
788,풍암,2024-05-20 19:00,23.9,311.1,2.6,0,1006.7,1014.1,56
788,풍암,2024-05-20 20:00,20.8,287.6,1.8,0,1007.8,1015.4,67
788,풍암,2024-05-20 21:00,19.2,297.3,1.4,0,1008.4,1016,73
788,풍암,2024-05-20 22:00,18.1,292.2,1,0,1008.9,1016.5,80
788,풍암,2024-05-20 23:00,16.6,0,.1,0,1008.9,1016.6,88
788,풍암,2024-05-21 00:00,16.1,0,.2,0,1009,1016.7,91
788,풍암,2024-05-21 01:00,15.5,266.8,.6,0,1008.8,1016.5,94
788,풍암,2024-05-21 02:00,15.2,0,.2,0,1008.6,1016.3,96
788,풍암,2024-05-21 03:00,14.2,0,0,0,1008.7,1016.4,98
788,풍암,2024-05-21 04:00,14,0,.1,0,1009,1016.7,98
788,풍암,2024-05-21 05:00,13.6,0,.2,0,1009.3,1017.1,99
788,풍암,2024-05-21 06:00,13.9,0,.2,0,1010,1017.8,99
788,풍암,2024-05-21 07:00,16.1,0,0,0,1010.6,1018.3,96
788,풍암,2024-05-21 08:00,19.6,0,.1,0,1011.1,1018.7,79
788,풍암,2024-05-21 09:00,21.6,301.7,1.4,0,1011,1018.5,73
788,풍암,2024-05-21 10:00,23.5,343.7,1.2,0,1010.8,1018.3,69
788,풍암,2024-05-21 11:00,24.9,236.6,1.4,0,1010.2,1017.7,61
788,풍암,2024-05-21 12:00,25.5,321.3,1.4,0,1009.8,1017.2,60
788,풍암,2024-05-21 13:00,25.9,301.9,2.4,0,1009.6,1017,55
788,풍암,2024-05-21 14:00,28,254.8,2.1,0,1009,1016.4,47
788,풍암,2024-05-21 15:00,28.4,247.5,2.2,0,1008.5,1015.8,43
788,풍암,2024-05-21 16:00,27.9,192.4,1.8,0,1008,1015.4,48
788,풍암,2024-05-21 17:00,26.9,206.6,2.4,0,1007.6,1015,51
788,풍암,2024-05-21 18:00,25.6,238.1,2.8,0,1008.2,1015.6,52
788,풍암,2024-05-21 19:00,23.3,299.4,2.8,0,1009.2,1016.7,71
788,풍암,2024-05-21 20:00,21.2,292.6,1.9,0,1009.8,1017.4,78
788,풍암,2024-05-21 21:00,20.8,299.9,2.4,0,1010.6,1018.2,80
788,풍암,2024-05-21 22:00,19.3,280.1,1.4,0,1011.1,1018.7,86
788,풍암,2024-05-21 23:00,18.6,271.1,.6,0,1011.1,1018.7,89
788,풍암,2024-05-22 00:00,17.3,0,.3,0,1011.1,1018.8,93
846,대구서구,2024-05-16 01:00,8.8,316,3.8,0,996.7,1005.9,94
846,대구서구,2024-05-16 02:00,8.9,288.6,2,0,996.9,1006.1,95
846,대구서구,2024-05-16 03:00,8.4,357.1,1.2,.5,997.6,1006.8,90
846,대구서구,2024-05-16 04:00,8.1,264.8,2.4,.5,998.1,1007.3,92
846,대구서구,2024-05-16 05:00,7.6,265.7,3.3,1,998.9,1008.2,92
846,대구서구,2024-05-16 06:00,7.8,281.2,2.3,.5,999.5,1008.8,92
846,대구서구,2024-05-16 07:00,8.6,277.5,2,0,1000.1,1009.3,86
846,대구서구,2024-05-16 08:00,11.5,262.2,3.7,0,1000.3,1009.4,67
846,대구서구,2024-05-16 09:00,13.2,274,2.3,0,1000.9,1010,61
846,대구서구,2024-05-16 10:00,15,248.3,3.2,0,1000.6,1009.6,47
846,대구서구,2024-05-16 11:00,17.2,287,3.1,0,1000.2,1009.1,39
846,대구서구,2024-05-16 12:00,18.7,267.5,3.8,0,999.6,1008.4,36
846,대구서구,2024-05-16 13:00,20,309.8,2.7,0,999.3,1008.2,36
846,대구서구,2024-05-16 14:00,20.5,285.8,3.1,0,998.7,1007.5,35
846,대구서구,2024-05-16 15:00,20.8,274.9,3.1,0,998.4,1007.2,32
846,대구서구,2024-05-16 16:00,20.8,319.4,3.3,0,998.3,1007.1,31
846,대구서구,2024-05-16 17:00,20.3,266.4,2.6,0,998.4,1007.2,32
846,대구서구,2024-05-16 18:00,19.8,299.8,1.9,0,998.8,1007.6,35
846,대구서구,2024-05-16 19:00,18.3,268.6,1.9,0,999.4,1008.3,37
846,대구서구,2024-05-16 20:00,16.1,294.3,2.1,0,1000.5,1009.5,46
846,대구서구,2024-05-16 21:00,14.4,350.2,1.5,0,1001.3,1010.3,57
846,대구서구,2024-05-16 22:00,14.7,255.2,1.9,0,1002,1011,57
846,대구서구,2024-05-16 23:00,14,262,1.7,0,1002.3,1011.3,58
846,대구서구,2024-05-17 00:00,13.4,277.9,2.2,0,1002.8,1011.9,60
846,대구서구,2024-05-17 01:00,13.3,257.8,2.2,0,1003,1012.1,60
846,대구서구,2024-05-17 02:00,13.2,274.1,2.5,0,1003.2,1012.3,62
846,대구서구,2024-05-17 03:00,10.3,52.7,1.3,0,1003.6,1012.8,79
846,대구서구,2024-05-17 04:00,9.8,40.2,1,0,1004.2,1013.4,81
846,대구서구,2024-05-17 05:00,9.3,28.3,.8,0,1004.7,1013.9,84
846,대구서구,2024-05-17 06:00,10.2,34.5,1.8,0,1005.4,1014.6,79
846,대구서구,2024-05-17 07:00,13,35.6,2.1,0,1005.9,1015,69
846,대구서구,2024-05-17 08:00,15.2,30,1.1,0,1006.2,1015.3,66
846,대구서구,2024-05-17 09:00,18.8,65,1,0,1006.4,1015.3,50
846,대구서구,2024-05-17 10:00,21.4,269.7,1.4,0,1006.1,1014.9,39
846,대구서구,2024-05-17 11:00,23.7,301.5,2.2,0,1005.9,1014.6,37
846,대구서구,2024-05-17 12:00,24.8,319.6,2.4,0,1005.5,1014.2,36
846,대구서구,2024-05-17 13:00,26.1,294.5,3,0,1005,1013.7,33
846,대구서구,2024-05-17 14:00,26.8,172.5,3.3,0,1004.5,1013.2,33
846,대구서구,2024-05-17 15:00,27.5,206.3,2.2,0,1004.1,1012.7,30
846,대구서구,2024-05-17 16:00,26.8,235.5,2.3,0,1004,1012.7,29
846,대구서구,2024-05-17 17:00,25.5,238.9,2.4,0,1003.9,1012.6,30
846,대구서구,2024-05-17 18:00,24.5,232.4,3.1,0,1004.3,1013,33
846,대구서구,2024-05-17 19:00,23.1,248.9,2.2,0,1005.1,1013.8,38
846,대구서구,2024-05-17 20:00,21.6,264.7,3,0,1005.8,1014.6,40
846,대구서구,2024-05-17 21:00,20.6,262.7,2.1,0,1006.7,1015.6,41
846,대구서구,2024-05-17 22:00,19.8,276.6,1.7,0,1007.4,1016.2,43
846,대구서구,2024-05-17 23:00,18.2,274.3,1.2,0,1007.7,1016.6,49
846,대구서구,2024-05-18 00:00,15.6,2.7,.6,0,1007.8,1016.9,65
846,대구서구,2024-05-18 01:00,15.2,274.5,1.1,0,1007.6,1016.7,67
846,대구서구,2024-05-18 02:00,13.3,0,.1,0,1007.7,1016.8,73
846,대구서구,2024-05-18 03:00,13.7,0,0,0,1007.7,1016.8,70
846,대구서구,2024-05-18 04:00,12,0,0,0,1008.2,1017.4,80
846,대구서구,2024-05-18 05:00,11.7,0,0,0,1008.4,1017.6,84
846,대구서구,2024-05-18 06:00,13.5,0,0,0,1008.9,1018,80
846,대구서구,2024-05-18 07:00,16.3,0,0,0,1009.3,1018.3,69
846,대구서구,2024-05-18 08:00,18.6,0,.1,0,1009.6,1018.5,62
846,대구서구,2024-05-18 09:00,20.4,256.3,.9,0,1009.7,1018.6,58
846,대구서구,2024-05-18 10:00,21.9,249.6,1.7,0,1009.6,1018.4,49
846,대구서구,2024-05-18 11:00,24.5,259.4,1,0,1009.2,1017.9,43
846,대구서구,2024-05-18 12:00,26,264.8,2.3,0,1008.5,1017.2,33
846,대구서구,2024-05-18 13:00,27.5,270.5,2.2,0,1007.5,1016.2,30
846,대구서구,2024-05-18 14:00,27.6,266.5,2.5,0,1006.7,1015.3,24
846,대구서구,2024-05-18 15:00,28.7,244,2.3,0,1005.8,1014.4,24
846,대구서구,2024-05-18 16:00,28.3,251.9,2.4,0,1005.4,1014,29
846,대구서구,2024-05-18 17:00,27.4,215.9,2.1,0,1005,1013.6,28
846,대구서구,2024-05-18 18:00,26.7,247.5,2.3,0,1005.1,1013.8,30
846,대구서구,2024-05-18 19:00,25.7,236.3,2.2,0,1005.6,1014.3,22
846,대구서구,2024-05-18 20:00,24,251.9,2,0,1006.2,1014.9,23
846,대구서구,2024-05-18 21:00,22.7,275.1,2.2,0,1007.1,1015.9,30
846,대구서구,2024-05-18 22:00,20.2,67.1,.6,0,1007.7,1016.6,39
846,대구서구,2024-05-18 23:00,18.9,0,0,0,1007.4,1016.3,44
846,대구서구,2024-05-19 00:00,17.1,0,0,0,1007.4,1016.4,52
846,대구서구,2024-05-19 01:00,16.5,0,0,0,1007.3,1016.3,53
846,대구서구,2024-05-19 02:00,15.8,0,0,0,1007,1016.1,59
846,대구서구,2024-05-19 03:00,14.9,0,0,0,1006.7,1015.8,71
846,대구서구,2024-05-19 04:00,15.7,228.5,2,0,1007,1016.1,75
846,대구서구,2024-05-19 05:00,13.6,9.9,.8,0,1007.1,1016.2,80
846,대구서구,2024-05-19 06:00,14.3,47.2,.8,0,1007,1016.1,77
846,대구서구,2024-05-19 07:00,17.8,0,0,0,1007.2,1016.2,65
846,대구서구,2024-05-19 08:00,20,263.9,2.1,0,1007.2,1016.1,62
846,대구서구,2024-05-19 09:00,22.4,271,2.2,0,1007.1,1015.9,58
846,대구서구,2024-05-19 10:00,24,246.4,1.9,0,1006.7,1015.4,53
846,대구서구,2024-05-19 11:00,26.6,273.2,1.5,0,1006.1,1014.8,47
846,대구서구,2024-05-19 12:00,28.3,299.5,1.5,0,1005.3,1013.9,36
846,대구서구,2024-05-19 13:00,28.9,347.3,2.5,0,1004.5,1013.1,32
846,대구서구,2024-05-19 14:00,29.7,192.7,1.6,0,1003.9,1012.4,33
846,대구서구,2024-05-19 15:00,29.9,198.8,1.5,0,1003,1011.6,26
846,대구서구,2024-05-19 16:00,30.2,254,2.3,0,1002.5,1011.1,22
846,대구서구,2024-05-19 17:00,29.4,323.2,1.7,0,1002.5,1011,24
846,대구서구,2024-05-19 18:00,27.4,309.6,.8,0,1002.5,1011.1,34
846,대구서구,2024-05-19 19:00,25.3,0,0,0,1002.7,1011.4,38
846,대구서구,2024-05-19 20:00,25.1,326.1,2.1,0,1003.7,1012.4,38
846,대구서구,2024-05-19 21:00,22.7,176.1,.7,0,1004.5,1013.3,47
846,대구서구,2024-05-19 22:00,21.6,28.1,2.2,0,1004.8,1013.6,53
846,대구서구,2024-05-19 23:00,20.1,332,2,0,1004.8,1013.7,56
846,대구서구,2024-05-20 00:00,18.6,0,0,0,1004.8,1013.7,61
846,대구서구,2024-05-20 01:00,17.6,271.6,.7,0,1004,1012.9,65
846,대구서구,2024-05-20 02:00,16.6,22.3,1.4,0,1004.1,1013.1,71
846,대구서구,2024-05-20 03:00,15.4,337.5,1.4,0,1004,1013,68
846,대구서구,2024-05-20 04:00,15,15.7,1.2,0,1003.7,1012.8,72
846,대구서구,2024-05-20 05:00,15.2,22.3,1,0,1003.9,1013,76
846,대구서구,2024-05-20 06:00,16.4,256.7,1.8,0,1004.8,1013.8,72
846,대구서구,2024-05-20 07:00,17.7,41.5,1.2,0,1005.5,1014.4,69
846,대구서구,2024-05-20 08:00,21.1,0,0,0,1006.2,1015.1,53
846,대구서구,2024-05-20 09:00,24.1,0,0,0,1006.5,1015.2,45
846,대구서구,2024-05-20 10:00,24.9,293.4,2.7,0,1006.5,1015.3,31
846,대구서구,2024-05-20 11:00,25.7,337.2,3.9,0,1006.6,1015.3,27
846,대구서구,2024-05-20 12:00,25.9,339.2,3.6,0,1006,1014.7,28
846,대구서구,2024-05-20 13:00,26.9,34.5,2.7,0,1005.4,1014.1,27
846,대구서구,2024-05-20 14:00,25.7,302.9,3.2,0,1004.8,1013.5,29
846,대구서구,2024-05-20 15:00,26.7,33.6,3.2,0,1004.6,1013.3,31
846,대구서구,2024-05-20 16:00,27.4,295.9,3.1,0,1004.4,1013,29
846,대구서구,2024-05-20 17:00,26.5,267.5,1.5,0,1004.2,1012.9,37
846,대구서구,2024-05-20 18:00,26.1,308.2,2.3,0,1004.6,1013.3,39
846,대구서구,2024-05-20 19:00,25.3,31,2.9,0,1005.2,1013.9,43
846,대구서구,2024-05-20 20:00,22.3,301.7,1.9,0,1005.8,1014.6,52
846,대구서구,2024-05-20 21:00,21.5,104.1,2,0,1006.9,1015.7,59
846,대구서구,2024-05-20 22:00,19.4,108.6,2.1,0,1008,1016.9,67
846,대구서구,2024-05-20 23:00,17.6,92.8,2.6,0,1008.5,1017.5,73
846,대구서구,2024-05-21 00:00,16.6,75.9,2.7,0,1008.7,1017.7,78
846,대구서구,2024-05-21 01:00,15.6,88.3,2.5,0,1008.6,1017.7,82
846,대구서구,2024-05-21 02:00,15.6,89.3,3.1,0,1008.7,1017.8,83
846,대구서구,2024-05-21 03:00,15.6,107.4,3.1,0,1009,1018.1,82
846,대구서구,2024-05-21 04:00,15.5,96.8,3,0,1009.5,1018.6,82
846,대구서구,2024-05-21 05:00,15,97.9,3.4,0,1009.8,1018.9,79
846,대구서구,2024-05-21 06:00,15.2,107.3,3.4,0,1010.6,1019.7,79
846,대구서구,2024-05-21 07:00,15.8,109.4,3.5,0,1011.4,1020.5,77
846,대구서구,2024-05-21 08:00,16.7,123.5,2.9,0,1012,1021.1,75
846,대구서구,2024-05-21 09:00,16.9,130.4,3.6,0,1012.4,1021.4,71
846,대구서구,2024-05-21 10:00,19.2,121.5,3.6,0,1012.7,1021.6,66
846,대구서구,2024-05-21 11:00,18.8,97.3,3.5,0,1012.3,1021.2,65
846,대구서구,2024-05-21 12:00,20.4,111.3,4.1,0,1011.8,1020.7,63
846,대구서구,2024-05-21 13:00,22.1,125.2,3.2,0,1011.1,1019.9,56
846,대구서구,2024-05-21 14:00,23.6,117,2.6,0,1010.4,1019.2,55
846,대구서구,2024-05-21 15:00,23.9,95,3.3,0,1009.8,1018.5,51
846,대구서구,2024-05-21 16:00,24.1,98.1,2.6,0,1009.3,1018,51
846,대구서구,2024-05-21 17:00,22.4,105.7,3.6,0,1009.1,1017.9,52
846,대구서구,2024-05-21 18:00,21,124.2,3.7,0,1009.1,1018,56
846,대구서구,2024-05-21 19:00,19.2,119.2,3.7,0,1009.8,1018.7,62
846,대구서구,2024-05-21 20:00,18,127.9,3.3,0,1010.2,1019.2,67
846,대구서구,2024-05-21 21:00,16.8,89.8,2.2,0,1010.9,1019.9,72
846,대구서구,2024-05-21 22:00,16.2,102.9,2,0,1011.2,1020.3,74
846,대구서구,2024-05-21 23:00,15.6,83.5,2.5,0,1011.3,1020.4,77
846,대구서구,2024-05-22 00:00,15.2,104.2,2.2,0,1011,1020.1,78
936,신포,2024-05-16 01:00,11.6,260.9,6.2,0,999.3,1006.6,64
936,신포,2024-05-16 02:00,11.1,259,5.6,0,999.3,1006.6,63
936,신포,2024-05-16 03:00,9.6,259.7,6.7,0,1000.4,1007.8,68
936,신포,2024-05-16 04:00,9.1,241.8,5.1,0,1000.8,1008.2,71
